step,atom,atomic_num,molecule,solv_molecule,coord_x,coord_y,coord_z,elec_pot,mol_id,atom_id,system_energy,gas_energy,efp_energy,interaction_energy,system_energy_w/oEFP,corr_energy
3500,H,1,methanol,benzene,-1.213484,0.331482,0.565496,-0.00316725,mol4_benzene_1013_s_benzene_25,mol4_benzene_1013_s_benzene_252,-115.683687,-115.6754875,-0.001701106,-0.00819942,-115.6819858,-0.006498314
3500,H,1,methanol,benzene,-0.428208,0.414514,-1.12706,-0.01491323,mol4_benzene_1013_s_benzene_25,mol4_benzene_1013_s_benzene_253,-115.683687,-115.6754875,-0.001701106,-0.00819942,-115.6819858,-0.006498314
3500,H,1,methanol,benzene,-0.407383,-1.132076,-0.151649,-0.01096033,mol4_benzene_1013_s_benzene_25,mol4_benzene_1013_s_benzene_254,-115.683687,-115.6754875,-0.001701106,-0.00819942,-115.6819858,-0.006498314
3500,H,1,methanol,benzene,1.58506,0.066558,0.168425,-0.01599371,mol4_benzene_1013_s_benzene_25,mol4_benzene_1013_s_benzene_255,-115.683687,-115.6754875,-0.001701106,-0.00819942,-115.6819858,-0.006498314
3502,C,6,methanol,benzene,-0.38062,-0.03583,-0.08702,-0.00737462,mol4_benzene_1019_s_benzene_15,mol4_benzene_1019_s_benzene_150,-115.6835989,-115.6755577,-0.001705877,-0.00804122,-115.681893,-0.006335343
3502,O,8,methanol,benzene,0.791605,0.35441,0.639274,-0.00087728,mol4_benzene_1019_s_benzene_15,mol4_benzene_1019_s_benzene_151,-115.6835989,-115.6755577,-0.001705877,-0.00804122,-115.681893,-0.006335343
3502,H,1,methanol,benzene,-1.178668,0.317776,0.543442,-0.00301337,mol4_benzene_1019_s_benzene_15,mol4_benzene_1019_s_benzene_152,-115.6835989,-115.6755577,-0.001705877,-0.00804122,-115.681893,-0.006335343
3502,H,1,methanol,benzene,-0.381736,0.450857,-1.078652,-0.01341805,mol4_benzene_1019_s_benzene_15,mol4_benzene_1019_s_benzene_153,-115.6835989,-115.6755577,-0.001705877,-0.00804122,-115.681893,-0.006335343
3502,H,1,methanol,benzene,-0.402859,-1.156018,-0.153231,-0.01105813,mol4_benzene_1019_s_benzene_15,mol4_benzene_1019_s_benzene_154,-115.6835989,-115.6755577,-0.001705877,-0.00804122,-115.681893,-0.006335343
3502,H,1,methanol,benzene,1.550073,0.06138,0.158691,-0.01481782,mol4_benzene_1019_s_benzene_15,mol4_benzene_1019_s_benzene_155,-115.6835989,-115.6755577,-0.001705877,-0.00804122,-115.681893,-0.006335343
3503,C,6,methanol,benzene,-0.38062,-0.03583,-0.08702,-0.00737462,mol4_benzene_1019_s_benzene_25,mol4_benzene_1019_s_benzene_250,-115.6835989,-115.6755577,-0.001705877,-0.00804122,-115.681893,-0.006335343
3503,O,8,methanol,benzene,0.791605,0.35441,0.639274,-0.00087728,mol4_benzene_1019_s_benzene_25,mol4_benzene_1019_s_benzene_251,-115.6835989,-115.6755577,-0.001705877,-0.00804122,-115.681893,-0.006335343
3503,H,1,methanol,benzene,-1.178668,0.317776,0.543442,-0.00301337,mol4_benzene_1019_s_benzene_25,mol4_benzene_1019_s_benzene_252,-115.6835989,-115.6755577,-0.001705877,-0.00804122,-115.681893,-0.006335343
3503,H,1,methanol,benzene,-0.381736,0.450857,-1.078652,-0.01341805,mol4_benzene_1019_s_benzene_25,mol4_benzene_1019_s_benzene_253,-115.6835989,-115.6755577,-0.001705877,-0.00804122,-115.681893,-0.006335343
3503,H,1,methanol,benzene,-0.402859,-1.156018,-0.153231,-0.01105813,mol4_benzene_1019_s_benzene_25,mol4_benzene_1019_s_benzene_254,-115.6835989,-115.6755577,-0.001705877,-0.00804122,-115.681893,-0.006335343
3503,H,1,methanol,benzene,1.550073,0.06138,0.158691,-0.01481782,mol4_benzene_1019_s_benzene_25,mol4_benzene_1019_s_benzene_255,-115.6835989,-115.6755577,-0.001705877,-0.00804122,-115.681893,-0.006335343
3505,C,6,methanol,benzene,-0.33533,-0.04937,-0.04087,-0.00693306,mol4_benzene_1035_s_benzene_15,mol4_benzene_1035_s_benzene_150,-115.6810957,-115.6738013,-0.001594227,-0.00729434,-115.6795015,-0.005700113
3505,O,8,methanol,benzene,0.820437,0.340334,0.656363,-0.00100523,mol4_benzene_1035_s_benzene_15,mol4_benzene_1035_s_benzene_151,-115.6810957,-115.6738013,-0.001594227,-0.00729434,-115.6795015,-0.005700113
3505,H,1,methanol,benzene,-1.258686,0.286796,0.495793,-0.00411464,mol4_benzene_1035_s_benzene_15,mol4_benzene_1035_s_benzene_152,-115.6810957,-115.6738013,-0.001594227,-0.00729434,-115.6795015,-0.005700113
3505,H,1,methanol,benzene,-0.331528,0.524325,-1.028726,-0.01218928,mol4_benzene_1035_s_benzene_15,mol4_benzene_1035_s_benzene_153,-115.6810957,-115.6738013,-0.001594227,-0.00729434,-115.6795015,-0.005700113
3505,H,1,methanol,benzene,-0.412163,-1.13877,-0.245328,-0.01096283,mol4_benzene_1035_s_benzene_15,mol4_benzene_1035_s_benzene_154,-115.6810957,-115.6738013,-0.001594227,-0.00729434,-115.6795015,-0.005700113
3505,H,1,methanol,benzene,1.543536,0.033624,0.158812,-0.01370133,mol4_benzene_1035_s_benzene_15,mol4_benzene_1035_s_benzene_155,-115.6810957,-115.6738013,-0.001594227,-0.00729434,-115.6795015,-0.005700113
3506,C,6,methanol,benzene,-0.33533,-0.04937,-0.04087,-0.00693306,mol4_benzene_1035_s_benzene_25,mol4_benzene_1035_s_benzene_250,-115.6810957,-115.6738013,-0.001594227,-0.00729434,-115.6795015,-0.005700113
3506,O,8,methanol,benzene,0.820437,0.340334,0.656363,-0.00100523,mol4_benzene_1035_s_benzene_25,mol4_benzene_1035_s_benzene_251,-115.6810957,-115.6738013,-0.001594227,-0.00729434,-115.6795015,-0.005700113
3506,H,1,methanol,benzene,-1.258686,0.286796,0.495793,-0.00411464,mol4_benzene_1035_s_benzene_25,mol4_benzene_1035_s_benzene_252,-115.6810957,-115.6738013,-0.001594227,-0.00729434,-115.6795015,-0.005700113
3506,H,1,methanol,benzene,-0.331528,0.524325,-1.028726,-0.01218928,mol4_benzene_1035_s_benzene_25,mol4_benzene_1035_s_benzene_253,-115.6810957,-115.6738013,-0.001594227,-0.00729434,-115.6795015,-0.005700113
3506,H,1,methanol,benzene,-0.412163,-1.13877,-0.245328,-0.01096283,mol4_benzene_1035_s_benzene_25,mol4_benzene_1035_s_benzene_254,-115.6810957,-115.6738013,-0.001594227,-0.00729434,-115.6795015,-0.005700113
3506,H,1,methanol,benzene,1.543536,0.033624,0.158812,-0.01370133,mol4_benzene_1035_s_benzene_25,mol4_benzene_1035_s_benzene_255,-115.6810957,-115.6738013,-0.001594227,-0.00729434,-115.6795015,-0.005700113
3508,C,6,methanol,benzene,-0.32953,-0.03808,-0.02647,-0.00687859,mol4_benzene_1038_s_benzene_15,mol4_benzene_1038_s_benzene_150,-115.6823416,-115.6751871,-0.001563104,-0.00715453,-115.6807785,-0.005591426
3508,O,8,methanol,benzene,0.82246,0.345783,0.66813,-0.00113375,mol4_benzene_1038_s_benzene_15,mol4_benzene_1038_s_benzene_151,-115.6823416,-115.6751871,-0.001563104,-0.00715453,-115.6807785,-0.005591426
3508,H,1,methanol,benzene,-1.248068,0.283584,0.495085,-0.00417807,mol4_benzene_1038_s_benzene_15,mol4_benzene_1038_s_benzene_152,-115.6823416,-115.6751871,-0.001563104,-0.00715453,-115.6807785,-0.005591426
3508,H,1,methanol,benzene,-0.363139,0.507486,-1.028781,-0.01252871,mol4_benzene_1038_s_benzene_15,mol4_benzene_1038_s_benzene_153,-115.6823416,-115.6751871,-0.001563104,-0.00715453,-115.6807785,-0.005591426
3508,H,1,methanol,benzene,-0.429509,-1.139151,-0.251297,-0.01077108,mol4_benzene_1038_s_benzene_15,mol4_benzene_1038_s_benzene_154,-115.6823416,-115.6751871,-0.001563104,-0.00715453,-115.6807785,-0.005591426
3508,H,1,methanol,benzene,1.560967,0.023953,0.137157,-0.01415345,mol4_benzene_1038_s_benzene_15,mol4_benzene_1038_s_benzene_155,-115.6823416,-115.6751871,-0.001563104,-0.00715453,-115.6807785,-0.005591426
3509,C,6,methanol,benzene,-0.32953,-0.03808,-0.02647,-0.00687859,mol4_benzene_1038_s_benzene_25,mol4_benzene_1038_s_benzene_250,-115.6823416,-115.6751871,-0.001563104,-0.00715453,-115.6807785,-0.005591426
3509,O,8,methanol,benzene,0.82246,0.345783,0.66813,-0.00113375,mol4_benzene_1038_s_benzene_25,mol4_benzene_1038_s_benzene_251,-115.6823416,-115.6751871,-0.001563104,-0.00715453,-115.6807785,-0.005591426
3509,H,1,methanol,benzene,-1.248068,0.283584,0.495085,-0.00417807,mol4_benzene_1038_s_benzene_25,mol4_benzene_1038_s_benzene_252,-115.6823416,-115.6751871,-0.001563104,-0.00715453,-115.6807785,-0.005591426
3509,H,1,methanol,benzene,-0.363139,0.507486,-1.028781,-0.01252871,mol4_benzene_1038_s_benzene_25,mol4_benzene_1038_s_benzene_253,-115.6823416,-115.6751871,-0.001563104,-0.00715453,-115.6807785,-0.005591426
3509,H,1,methanol,benzene,-0.429509,-1.139151,-0.251297,-0.01077108,mol4_benzene_1038_s_benzene_25,mol4_benzene_1038_s_benzene_254,-115.6823416,-115.6751871,-0.001563104,-0.00715453,-115.6807785,-0.005591426
3509,H,1,methanol,benzene,1.560967,0.023953,0.137157,-0.01415345,mol4_benzene_1038_s_benzene_25,mol4_benzene_1038_s_benzene_255,-115.6823416,-115.6751871,-0.001563104,-0.00715453,-115.6807785,-0.005591426
3511,C,6,methanol,benzene,-0.32913,-0.03362,-0.0232,-0.00689166,mol4_benzene_1039_s_benzene_15,mol4_benzene_1039_s_benzene_150,-115.6826587,-115.6755449,-0.001553692,-0.00711385,-115.681105,-0.005560158
3511,O,8,methanol,benzene,0.822978,0.348411,0.672214,-0.0011874,mol4_benzene_1039_s_benzene_15,mol4_benzene_1039_s_benzene_151,-115.6826587,-115.6755449,-0.001553692,-0.00711385,-115.681105,-0.005560158
3511,H,1,methanol,benzene,-1.237479,0.282793,0.495823,-0.00417986,mol4_benzene_1039_s_benzene_15,mol4_benzene_1039_s_benzene_152,-115.6826587,-115.6755449,-0.001553692,-0.00711385,-115.681105,-0.005560158
3511,H,1,methanol,benzene,-0.379107,0.509089,-1.017216,-0.01261534,mol4_benzene_1039_s_benzene_15,mol4_benzene_1039_s_benzene_153,-115.6826587,-115.6755449,-0.001553692,-0.00711385,-115.681105,-0.005560158
3511,H,1,methanol,benzene,-0.442524,-1.135001,-0.244788,-0.01065833,mol4_benzene_1039_s_benzene_15,mol4_benzene_1039_s_benzene_154,-115.6826587,-115.6755449,-0.001553692,-0.00711385,-115.681105,-0.005560158
3511,H,1,methanol,benzene,1.561284,0.022396,0.14352,-0.01415434,mol4_benzene_1039_s_benzene_15,mol4_benzene_1039_s_benzene_155,-115.6826587,-115.6755449,-0.001553692,-0.00711385,-115.681105,-0.005560158
3512,C,6,methanol,benzene,-0.32913,-0.03362,-0.0232,-0.00689166,mol4_benzene_1039_s_benzene_25,mol4_benzene_1039_s_benzene_250,-115.6826587,-115.6755449,-0.001553692,-0.00711385,-115.681105,-0.005560158
3512,O,8,methanol,benzene,0.822978,0.348411,0.672214,-0.0011874,mol4_benzene_1039_s_benzene_25,mol4_benzene_1039_s_benzene_251,-115.6826587,-115.6755449,-0.001553692,-0.00711385,-115.681105,-0.005560158
3512,H,1,methanol,benzene,-1.237479,0.282793,0.495823,-0.00417986,mol4_benzene_1039_s_benzene_25,mol4_benzene_1039_s_benzene_252,-115.6826587,-115.6755449,-0.001553692,-0.00711385,-115.681105,-0.005560158
3512,H,1,methanol,benzene,-0.379107,0.509089,-1.017216,-0.01261534,mol4_benzene_1039_s_benzene_25,mol4_benzene_1039_s_benzene_253,-115.6826587,-115.6755449,-0.001553692,-0.00711385,-115.681105,-0.005560158
3512,H,1,methanol,benzene,-0.442524,-1.135001,-0.244788,-0.01065833,mol4_benzene_1039_s_benzene_25,mol4_benzene_1039_s_benzene_254,-115.6826587,-115.6755449,-0.001553692,-0.00711385,-115.681105,-0.005560158
3512,H,1,methanol,benzene,1.561284,0.022396,0.14352,-0.01415434,mol4_benzene_1039_s_benzene_25,mol4_benzene_1039_s_benzene_255,-115.6826587,-115.6755449,-0.001553692,-0.00711385,-115.681105,-0.005560158
3514,C,6,methanol,benzene,-0.38527,-0.00253,-0.09668,-0.00701567,mol4_benzene_1063_s_benzene_15,mol4_benzene_1063_s_benzene_150,-115.6790614,-115.6725245,-0.00151879,-0.00653683,-115.6775426,-0.00501804
3514,O,8,methanol,benzene,0.79806,0.337949,0.647836,-0.00175671,mol4_benzene_1063_s_benzene_15,mol4_benzene_1063_s_benzene_151,-115.6790614,-115.6725245,-0.00151879,-0.00653683,-115.6775426,-0.00501804
3514,H,1,methanol,benzene,-1.172348,0.232319,0.605,-0.0027627,mol4_benzene_1063_s_benzene_15,mol4_benzene_1063_s_benzene_152,-115.6790614,-115.6725245,-0.00151879,-0.00653683,-115.6775426,-0.00501804
3514,H,1,methanol,benzene,-0.487243,0.553563,-1.058741,-0.0141644,mol4_benzene_1063_s_benzene_15,mol4_benzene_1063_s_benzene_153,-115.6790614,-115.6725245,-0.00151879,-0.00653683,-115.6775426,-0.00501804
3514,H,1,methanol,benzene,-0.348395,-1.133255,-0.24194,-0.01142862,mol4_benzene_1063_s_benzene_15,mol4_benzene_1063_s_benzene_154,-115.6790614,-115.6725245,-0.00151879,-0.00653683,-115.6775426,-0.00501804
3514,H,1,methanol,benzene,1.605598,-0.006042,0.156559,-0.01318557,mol4_benzene_1063_s_benzene_15,mol4_benzene_1063_s_benzene_155,-115.6790614,-115.6725245,-0.00151879,-0.00653683,-115.6775426,-0.00501804
3515,C,6,methanol,benzene,-0.38527,-0.00253,-0.09668,-0.00701567,mol4_benzene_1063_s_benzene_25,mol4_benzene_1063_s_benzene_250,-115.6790614,-115.6725245,-0.00151879,-0.00653683,-115.6775426,-0.00501804
3515,O,8,methanol,benzene,0.79806,0.337949,0.647836,-0.00175671,mol4_benzene_1063_s_benzene_25,mol4_benzene_1063_s_benzene_251,-115.6790614,-115.6725245,-0.00151879,-0.00653683,-115.6775426,-0.00501804
3515,H,1,methanol,benzene,-1.172348,0.232319,0.605,-0.0027627,mol4_benzene_1063_s_benzene_25,mol4_benzene_1063_s_benzene_252,-115.6790614,-115.6725245,-0.00151879,-0.00653683,-115.6775426,-0.00501804
3515,H,1,methanol,benzene,-0.487243,0.553563,-1.058741,-0.0141644,mol4_benzene_1063_s_benzene_25,mol4_benzene_1063_s_benzene_253,-115.6790614,-115.6725245,-0.00151879,-0.00653683,-115.6775426,-0.00501804
3515,H,1,methanol,benzene,-0.348395,-1.133255,-0.24194,-0.01142862,mol4_benzene_1063_s_benzene_25,mol4_benzene_1063_s_benzene_254,-115.6790614,-115.6725245,-0.00151879,-0.00653683,-115.6775426,-0.00501804
3515,H,1,methanol,benzene,1.605598,-0.006042,0.156559,-0.01318557,mol4_benzene_1063_s_benzene_25,mol4_benzene_1063_s_benzene_255,-115.6790614,-115.6725245,-0.00151879,-0.00653683,-115.6775426,-0.00501804
3517,C,6,methanol,benzene,-0.39073,-0.01003,-0.12113,-0.00690428,mol4_benzene_1068_s_benzene_15,mol4_benzene_1068_s_benzene_150,-115.6797074,-115.6733482,-0.001543238,-0.00635914,-115.6781641,-0.004815902
3517,O,8,methanol,benzene,0.795839,0.325942,0.626183,-0.00162609,mol4_benzene_1068_s_benzene_15,mol4_benzene_1068_s_benzene_151,-115.6797074,-115.6733482,-0.001543238,-0.00635914,-115.6781641,-0.004815902
3517,H,1,methanol,benzene,-1.163911,0.214312,0.587221,-0.0026876,mol4_benzene_1068_s_benzene_15,mol4_benzene_1068_s_benzene_152,-115.6797074,-115.6733482,-0.001543238,-0.00635914,-115.6781641,-0.004815902
3517,H,1,methanol,benzene,-0.467573,0.576059,-1.007411,-0.01324004,mol4_benzene_1068_s_benzene_15,mol4_benzene_1068_s_benzene_153,-115.6797074,-115.6733482,-0.001543238,-0.00635914,-115.6781641,-0.004815902
3517,H,1,methanol,benzene,-0.339049,-1.098915,-0.278479,-0.01123986,mol4_benzene_1068_s_benzene_15,mol4_benzene_1068_s_benzene_154,-115.6797074,-115.6733482,-0.001543238,-0.00635914,-115.6781641,-0.004815902
3517,H,1,methanol,benzene,1.568021,0.009797,0.177199,-0.01194042,mol4_benzene_1068_s_benzene_15,mol4_benzene_1068_s_benzene_155,-115.6797074,-115.6733482,-0.001543238,-0.00635914,-115.6781641,-0.004815902
3518,C,6,methanol,benzene,-0.39073,-0.01003,-0.12113,-0.00690428,mol4_benzene_1068_s_benzene_25,mol4_benzene_1068_s_benzene_250,-115.6797074,-115.6733482,-0.001543238,-0.00635914,-115.6781641,-0.004815902
3518,O,8,methanol,benzene,0.795839,0.325942,0.626183,-0.00162609,mol4_benzene_1068_s_benzene_25,mol4_benzene_1068_s_benzene_251,-115.6797074,-115.6733482,-0.001543238,-0.00635914,-115.6781641,-0.004815902
3518,H,1,methanol,benzene,-1.163911,0.214312,0.587221,-0.0026876,mol4_benzene_1068_s_benzene_25,mol4_benzene_1068_s_benzene_252,-115.6797074,-115.6733482,-0.001543238,-0.00635914,-115.6781641,-0.004815902
3518,H,1,methanol,benzene,-0.467573,0.576059,-1.007411,-0.01324004,mol4_benzene_1068_s_benzene_25,mol4_benzene_1068_s_benzene_253,-115.6797074,-115.6733482,-0.001543238,-0.00635914,-115.6781641,-0.004815902
3518,H,1,methanol,benzene,-0.339049,-1.098915,-0.278479,-0.01123986,mol4_benzene_1068_s_benzene_25,mol4_benzene_1068_s_benzene_254,-115.6797074,-115.6733482,-0.001543238,-0.00635914,-115.6781641,-0.004815902
3518,H,1,methanol,benzene,1.568021,0.009797,0.177199,-0.01194042,mol4_benzene_1068_s_benzene_25,mol4_benzene_1068_s_benzene_255,-115.6797074,-115.6733482,-0.001543238,-0.00635914,-115.6781641,-0.004815902
3520,C,6,methanol,benzene,-0.37575,-0.02575,-0.11613,-0.0066519,mol4_benzene_1074_s_benzene_15,mol4_benzene_1074_s_benzene_150,-115.6809841,-115.6746274,-0.001568853,-0.00635665,-115.6794152,-0.004787797
3520,O,8,methanol,benzene,0.803051,0.313158,0.626278,-0.00148157,mol4_benzene_1074_s_benzene_15,mol4_benzene_1074_s_benzene_151,-115.6809841,-115.6746274,-0.001568853,-0.00635665,-115.6794152,-0.004787797
3520,H,1,methanol,benzene,-1.196697,0.208561,0.604664,-0.00265752,mol4_benzene_1074_s_benzene_15,mol4_benzene_1074_s_benzene_152,-115.6809841,-115.6746274,-0.001568853,-0.00635665,-115.6794152,-0.004787797
3520,H,1,methanol,benzene,-0.466763,0.60862,-0.992881,-0.01287437,mol4_benzene_1074_s_benzene_15,mol4_benzene_1074_s_benzene_153,-115.6809841,-115.6746274,-0.001568853,-0.00635665,-115.6794152,-0.004787797
3520,H,1,methanol,benzene,-0.363182,-1.07477,-0.301599,-0.01068168,mol4_benzene_1074_s_benzene_15,mol4_benzene_1074_s_benzene_154,-115.6809841,-115.6746274,-0.001568853,-0.00635665,-115.6794152,-0.004787797
3520,H,1,methanol,benzene,1.584061,-0.012707,0.184988,-0.01192713,mol4_benzene_1074_s_benzene_15,mol4_benzene_1074_s_benzene_155,-115.6809841,-115.6746274,-0.001568853,-0.00635665,-115.6794152,-0.004787797
3521,C,6,methanol,benzene,-0.37575,-0.02575,-0.11613,-0.0066519,mol4_benzene_1074_s_benzene_25,mol4_benzene_1074_s_benzene_250,-115.6809841,-115.6746274,-0.001568853,-0.00635665,-115.6794152,-0.004787797
3521,O,8,methanol,benzene,0.803051,0.313158,0.626278,-0.00148157,mol4_benzene_1074_s_benzene_25,mol4_benzene_1074_s_benzene_251,-115.6809841,-115.6746274,-0.001568853,-0.00635665,-115.6794152,-0.004787797
3521,H,1,methanol,benzene,-1.196697,0.208561,0.604664,-0.00265752,mol4_benzene_1074_s_benzene_25,mol4_benzene_1074_s_benzene_252,-115.6809841,-115.6746274,-0.001568853,-0.00635665,-115.6794152,-0.004787797
3521,H,1,methanol,benzene,-0.466763,0.60862,-0.992881,-0.01287437,mol4_benzene_1074_s_benzene_25,mol4_benzene_1074_s_benzene_253,-115.6809841,-115.6746274,-0.001568853,-0.00635665,-115.6794152,-0.004787797
3521,H,1,methanol,benzene,-0.363182,-1.07477,-0.301599,-0.01068168,mol4_benzene_1074_s_benzene_25,mol4_benzene_1074_s_benzene_254,-115.6809841,-115.6746274,-0.001568853,-0.00635665,-115.6794152,-0.004787797
3521,H,1,methanol,benzene,1.584061,-0.012707,0.184988,-0.01192713,mol4_benzene_1074_s_benzene_25,mol4_benzene_1074_s_benzene_255,-115.6809841,-115.6746274,-0.001568853,-0.00635665,-115.6794152,-0.004787797
3523,C,6,methanol,benzene,-0.35017,-0.01932,-0.06863,-0.006089,mol4_benzene_1081_s_benzene_15,mol4_benzene_1081_s_benzene_150,-115.6813732,-115.675101,-0.001583543,-0.00627215,-115.6797896,-0.004688607
3523,O,8,methanol,benzene,0.821114,0.319118,0.660035,-0.00114535,mol4_benzene_1081_s_benzene_15,mol4_benzene_1081_s_benzene_151,-115.6813732,-115.675101,-0.001583543,-0.00627215,-115.6797896,-0.004688607
3523,H,1,methanol,benzene,-1.20892,0.2072,0.594195,-0.00300192,mol4_benzene_1081_s_benzene_15,mol4_benzene_1081_s_benzene_152,-115.6813732,-115.675101,-0.001583543,-0.00627215,-115.6797896,-0.004688607
3523,H,1,methanol,benzene,-0.462968,0.654111,-0.985782,-0.012407,mol4_benzene_1081_s_benzene_15,mol4_benzene_1081_s_benzene_153,-115.6813732,-115.675101,-0.001583543,-0.00627215,-115.6797896,-0.004688607
3523,H,1,methanol,benzene,-0.399693,-1.098206,-0.37269,-0.01005119,mol4_benzene_1081_s_benzene_15,mol4_benzene_1081_s_benzene_154,-115.6813732,-115.675101,-0.001583543,-0.00627215,-115.6797896,-0.004688607
3523,H,1,methanol,benzene,1.620411,-0.038162,0.176841,-0.01236321,mol4_benzene_1081_s_benzene_15,mol4_benzene_1081_s_benzene_155,-115.6813732,-115.675101,-0.001583543,-0.00627215,-115.6797896,-0.004688607
3524,C,6,methanol,benzene,-0.35017,-0.01932,-0.06863,-0.006089,mol4_benzene_1081_s_benzene_25,mol4_benzene_1081_s_benzene_250,-115.6813732,-115.675101,-0.001583543,-0.00627215,-115.6797896,-0.004688607
3524,O,8,methanol,benzene,0.821114,0.319118,0.660035,-0.00114535,mol4_benzene_1081_s_benzene_25,mol4_benzene_1081_s_benzene_251,-115.6813732,-115.675101,-0.001583543,-0.00627215,-115.6797896,-0.004688607
3524,H,1,methanol,benzene,-1.20892,0.2072,0.594195,-0.00300192,mol4_benzene_1081_s_benzene_25,mol4_benzene_1081_s_benzene_252,-115.6813732,-115.675101,-0.001583543,-0.00627215,-115.6797896,-0.004688607
