step,atom,atomic_num,molecule,solv_molecule,coord_x,coord_y,coord_z,elec_pot,mol_id,atom_id,system_energy,gas_energy,efp_energy,interaction_energy,system_energy_w/oEFP,corr_energy
6931,H,1,methanol,toluene,0.505449,-0.913052,0.452284,9.89E-05,mol9_toluene_1030_s_toluene_25,mol9_toluene_1030_s_toluene_254,-115.6760917,-115.6745871,-0.001286382,-0.00150461,-115.6748053,-0.000218228
6931,H,1,methanol,toluene,-0.224323,-0.322218,-1.573981,-0.00064854,mol9_toluene_1030_s_toluene_25,mol9_toluene_1030_s_toluene_255,-115.6760917,-115.6745871,-0.001286382,-0.00150461,-115.6748053,-0.000218228
6933,C,6,methanol,toluene,0.07177,0.07425,0.3647,-0.00018293,mol9_toluene_1036_s_toluene_15,mol9_toluene_1036_s_toluene_150,-115.6688892,-115.66841,-0.000198115,-0.00047926,-115.6686911,-0.000281145
6933,O,8,methanol,toluene,-0.631805,0.18833,-0.859583,-0.00039518,mol9_toluene_1036_s_toluene_15,mol9_toluene_1036_s_toluene_151,-115.6688892,-115.66841,-0.000198115,-0.00047926,-115.6686911,-0.000281145
6933,H,1,methanol,toluene,0.842999,0.833323,0.573538,-4.68E-05,mol9_toluene_1036_s_toluene_15,mol9_toluene_1036_s_toluene_152,-115.6688892,-115.66841,-0.000198115,-0.00047926,-115.6686911,-0.000281145
6933,H,1,methanol,toluene,-0.672096,0.111713,1.16079,7.18E-06,mol9_toluene_1036_s_toluene_15,mol9_toluene_1036_s_toluene_153,-115.6688892,-115.66841,-0.000198115,-0.00047926,-115.6686911,-0.000281145
6933,H,1,methanol,toluene,0.51838,-0.936601,0.44357,-0.00026608,mol9_toluene_1036_s_toluene_15,mol9_toluene_1036_s_toluene_154,-115.6688892,-115.66841,-0.000198115,-0.00047926,-115.6686911,-0.000281145
6933,H,1,methanol,toluene,-0.129177,-0.278474,-1.664045,-0.00127983,mol9_toluene_1036_s_toluene_15,mol9_toluene_1036_s_toluene_155,-115.6688892,-115.66841,-0.000198115,-0.00047926,-115.6686911,-0.000281145
6934,C,6,methanol,toluene,0.07177,0.07425,0.3647,0.00011009,mol9_toluene_1036_s_toluene_25,mol9_toluene_1036_s_toluene_250,-115.6699542,-115.66841,-0.001294636,-0.00154423,-115.6686596,-0.000249594
6934,O,8,methanol,toluene,-0.631805,0.18833,-0.859583,-3.43E-05,mol9_toluene_1036_s_toluene_25,mol9_toluene_1036_s_toluene_251,-115.6699542,-115.66841,-0.001294636,-0.00154423,-115.6686596,-0.000249594
6934,H,1,methanol,toluene,0.842999,0.833323,0.573538,0.00021057,mol9_toluene_1036_s_toluene_25,mol9_toluene_1036_s_toluene_252,-115.6699542,-115.66841,-0.001294636,-0.00154423,-115.6686596,-0.000249594
6934,H,1,methanol,toluene,-0.672096,0.111713,1.16079,0.0002464,mol9_toluene_1036_s_toluene_25,mol9_toluene_1036_s_toluene_253,-115.6699542,-115.66841,-0.001294636,-0.00154423,-115.6686596,-0.000249594
6934,H,1,methanol,toluene,0.51838,-0.936601,0.44357,5.76E-05,mol9_toluene_1036_s_toluene_25,mol9_toluene_1036_s_toluene_254,-115.6699542,-115.66841,-0.001294636,-0.00154423,-115.6686596,-0.000249594
6934,H,1,methanol,toluene,-0.129177,-0.278474,-1.664045,-0.00079346,mol9_toluene_1036_s_toluene_25,mol9_toluene_1036_s_toluene_255,-115.6699542,-115.66841,-0.001294636,-0.00154423,-115.6686596,-0.000249594
6936,C,6,methanol,toluene,0.02652,-0.033,0.35475,-0.00018923,mol9_toluene_1056_s_toluene_15,mol9_toluene_1056_s_toluene_150,-115.672709,-115.6722278,-0.00024678,-0.00048118,-115.6724622,-0.0002344
6936,O,8,methanol,toluene,-0.624389,0.101643,-0.874269,-0.00033004,mol9_toluene_1056_s_toluene_15,mol9_toluene_1056_s_toluene_151,-115.672709,-115.6722278,-0.00024678,-0.00048118,-115.6724622,-0.0002344
6936,H,1,methanol,toluene,0.60009,0.849039,0.641498,-0.00010665,mol9_toluene_1056_s_toluene_15,mol9_toluene_1056_s_toluene_152,-115.672709,-115.6722278,-0.00024678,-0.00048118,-115.6724622,-0.0002344
6936,H,1,methanol,toluene,-0.81296,-0.114532,1.064134,1.34E-05,mol9_toluene_1056_s_toluene_15,mol9_toluene_1056_s_toluene_153,-115.672709,-115.6722278,-0.00024678,-0.00048118,-115.6724622,-0.0002344
6936,H,1,methanol,toluene,0.692912,-0.908678,0.418081,-0.00024294,mol9_toluene_1056_s_toluene_15,mol9_toluene_1056_s_toluene_154,-115.672709,-115.6722278,-0.00024678,-0.00048118,-115.6724622,-0.0002344
6936,H,1,methanol,toluene,0.135675,0.102597,-1.58427,-0.00106864,mol9_toluene_1056_s_toluene_15,mol9_toluene_1056_s_toluene_155,-115.672709,-115.6722278,-0.00024678,-0.00048118,-115.6724622,-0.0002344
6937,C,6,methanol,toluene,0.02652,-0.033,0.35475,9.30E-05,mol9_toluene_1056_s_toluene_25,mol9_toluene_1056_s_toluene_250,-115.6737896,-115.6722278,-0.001337785,-0.00156184,-115.6724518,-0.000224055
6937,O,8,methanol,toluene,-0.624389,0.101643,-0.874269,1.28E-05,mol9_toluene_1056_s_toluene_25,mol9_toluene_1056_s_toluene_251,-115.6737896,-115.6722278,-0.001337785,-0.00156184,-115.6724518,-0.000224055
6937,H,1,methanol,toluene,0.60009,0.849039,0.641498,0.00013361,mol9_toluene_1056_s_toluene_25,mol9_toluene_1056_s_toluene_252,-115.6737896,-115.6722278,-0.001337785,-0.00156184,-115.6724518,-0.000224055
6937,H,1,methanol,toluene,-0.81296,-0.114532,1.064134,0.00025167,mol9_toluene_1056_s_toluene_25,mol9_toluene_1056_s_toluene_253,-115.6737896,-115.6722278,-0.001337785,-0.00156184,-115.6724518,-0.000224055
6937,H,1,methanol,toluene,0.692912,-0.908678,0.418081,6.73E-05,mol9_toluene_1056_s_toluene_25,mol9_toluene_1056_s_toluene_254,-115.6737896,-115.6722278,-0.001337785,-0.00156184,-115.6724518,-0.000224055
6937,H,1,methanol,toluene,0.135675,0.102597,-1.58427,-0.00065865,mol9_toluene_1056_s_toluene_25,mol9_toluene_1056_s_toluene_255,-115.6737896,-115.6722278,-0.001337785,-0.00156184,-115.6724518,-0.000224055
6939,C,6,methanol,toluene,-0.00615,-0.0813,0.33855,-0.00012178,mol9_toluene_1066_s_toluene_15,mol9_toluene_1066_s_toluene_150,-115.6764182,-115.6759935,-0.000257671,-0.0004247,-115.6761605,-0.000167029
6939,O,8,methanol,toluene,-0.608454,0.066964,-0.939436,-0.00025158,mol9_toluene_1066_s_toluene_15,mol9_toluene_1066_s_toluene_151,-115.6764182,-115.6759935,-0.000257671,-0.0004247,-115.6761605,-0.000167029
6939,H,1,methanol,toluene,0.520506,0.878711,0.585758,-7.07E-05,mol9_toluene_1066_s_toluene_15,mol9_toluene_1066_s_toluene_152,-115.6764182,-115.6759935,-0.000257671,-0.0004247,-115.6761605,-0.000167029
6939,H,1,methanol,toluene,-0.774392,-0.280357,1.077996,6.82E-05,mol9_toluene_1066_s_toluene_15,mol9_toluene_1066_s_toluene_153,-115.6764182,-115.6759935,-0.000257671,-0.0004247,-115.6761605,-0.000167029
6939,H,1,methanol,toluene,0.757091,-0.899011,0.410742,-0.00016309,mol9_toluene_1066_s_toluene_15,mol9_toluene_1066_s_toluene_154,-115.6764182,-115.6759935,-0.000257671,-0.0004247,-115.6761605,-0.000167029
6939,H,1,methanol,toluene,0.119846,0.314379,-1.498421,-0.00078288,mol9_toluene_1066_s_toluene_15,mol9_toluene_1066_s_toluene_155,-115.6764182,-115.6759935,-0.000257671,-0.0004247,-115.6761605,-0.000167029
6940,C,6,methanol,toluene,-0.00615,-0.0813,0.33855,0.00016122,mol9_toluene_1066_s_toluene_25,mol9_toluene_1066_s_toluene_250,-115.677465,-115.6759935,-0.001302953,-0.0014715,-115.676162,-0.000168547
6940,O,8,methanol,toluene,-0.608454,0.066964,-0.939436,9.47E-05,mol9_toluene_1066_s_toluene_25,mol9_toluene_1066_s_toluene_251,-115.677465,-115.6759935,-0.001302953,-0.0014715,-115.676162,-0.000168547
6940,H,1,methanol,toluene,0.520506,0.878711,0.585758,0.00017024,mol9_toluene_1066_s_toluene_25,mol9_toluene_1066_s_toluene_252,-115.677465,-115.6759935,-0.001302953,-0.0014715,-115.676162,-0.000168547
6940,H,1,methanol,toluene,-0.774392,-0.280357,1.077996,0.00031,mol9_toluene_1066_s_toluene_25,mol9_toluene_1066_s_toluene_253,-115.677465,-115.6759935,-0.001302953,-0.0014715,-115.676162,-0.000168547
6940,H,1,methanol,toluene,0.757091,-0.899011,0.410742,0.00014516,mol9_toluene_1066_s_toluene_25,mol9_toluene_1066_s_toluene_254,-115.677465,-115.6759935,-0.001302953,-0.0014715,-115.676162,-0.000168547
6940,H,1,methanol,toluene,0.119846,0.314379,-1.498421,-0.0004011,mol9_toluene_1066_s_toluene_25,mol9_toluene_1066_s_toluene_255,-115.677465,-115.6759935,-0.001302953,-0.0014715,-115.676162,-0.000168547
6942,C,6,methanol,toluene,-0.00915,-0.10817,0.34243,-2.47E-06,mol9_toluene_1078_s_toluene_15,mol9_toluene_1078_s_toluene_150,-115.6752096,-115.6748844,-0.000239019,-0.00032519,-115.6749706,-8.62E-05
6942,O,8,methanol,toluene,-0.552417,0.036295,-0.976847,-0.00012308,mol9_toluene_1078_s_toluene_15,mol9_toluene_1078_s_toluene_151,-115.6752096,-115.6748844,-0.000239019,-0.00032519,-115.6749706,-8.62E-05
6942,H,1,methanol,toluene,0.40903,0.853806,0.628487,4.65E-05,mol9_toluene_1078_s_toluene_15,mol9_toluene_1078_s_toluene_152,-115.6752096,-115.6748844,-0.000239019,-0.00032519,-115.6749706,-8.62E-05
6942,H,1,methanol,toluene,-0.736688,-0.427664,1.095033,0.00015505,mol9_toluene_1078_s_toluene_15,mol9_toluene_1078_s_toluene_153,-115.6752096,-115.6748844,-0.000239019,-0.00032519,-115.6749706,-8.62E-05
6942,H,1,methanol,toluene,0.802801,-0.846006,0.372979,-4.86E-05,mol9_toluene_1078_s_toluene_15,mol9_toluene_1078_s_toluene_154,-115.6752096,-115.6748844,-0.000239019,-0.00032519,-115.6749706,-8.62E-05
6942,H,1,methanol,toluene,0.095286,0.506371,-1.479748,-0.00045231,mol9_toluene_1078_s_toluene_15,mol9_toluene_1078_s_toluene_155,-115.6752096,-115.6748844,-0.000239019,-0.00032519,-115.6749706,-8.62E-05
6943,C,6,methanol,toluene,-0.00915,-0.10817,0.34243,0.00028324,mol9_toluene_1078_s_toluene_25,mol9_toluene_1078_s_toluene_250,-115.676244,-115.6748844,-0.001261852,-0.00135961,-115.6749821,-9.78E-05
6943,O,8,methanol,toluene,-0.552417,0.036295,-0.976847,0.00023098,mol9_toluene_1078_s_toluene_25,mol9_toluene_1078_s_toluene_251,-115.676244,-115.6748844,-0.001261852,-0.00135961,-115.6749821,-9.78E-05
6943,H,1,methanol,toluene,0.40903,0.853806,0.628487,0.0002879,mol9_toluene_1078_s_toluene_25,mol9_toluene_1078_s_toluene_252,-115.676244,-115.6748844,-0.001261852,-0.00135961,-115.6749821,-9.78E-05
6943,H,1,methanol,toluene,-0.736688,-0.427664,1.095033,0.00040234,mol9_toluene_1078_s_toluene_25,mol9_toluene_1078_s_toluene_253,-115.676244,-115.6748844,-0.001261852,-0.00135961,-115.6749821,-9.78E-05
6943,H,1,methanol,toluene,0.802801,-0.846006,0.372979,0.00026268,mol9_toluene_1078_s_toluene_25,mol9_toluene_1078_s_toluene_254,-115.676244,-115.6748844,-0.001261852,-0.00135961,-115.6749821,-9.78E-05
6943,H,1,methanol,toluene,0.095286,0.506371,-1.479748,-8.49E-05,mol9_toluene_1078_s_toluene_25,mol9_toluene_1078_s_toluene_255,-115.676244,-115.6748844,-0.001261852,-0.00135961,-115.6749821,-9.78E-05
6945,C,6,methanol,toluene,0.04852,-0.16972,0.31797,0.00082762,mol9_toluene_1108_s_toluene_15,mol9_toluene_1108_s_toluene_150,-115.6668159,-115.6667937,0,-2.22E-05,-115.6668159,-2.22E-05
6945,O,8,methanol,toluene,-0.369089,-0.031946,-1.013015,0.00075601,mol9_toluene_1108_s_toluene_15,mol9_toluene_1108_s_toluene_151,-115.6668159,-115.6667937,0,-2.22E-05,-115.6668159,-2.22E-05
6945,H,1,methanol,toluene,0.159526,0.781418,0.905944,0.00066906,mol9_toluene_1108_s_toluene_15,mol9_toluene_1108_s_toluene_152,-115.6668159,-115.6667937,0,-2.22E-05,-115.6668159,-2.22E-05
6945,H,1,methanol,toluene,-0.743342,-0.747111,0.748057,0.00075455,mol9_toluene_1108_s_toluene_15,mol9_toluene_1108_s_toluene_153,-115.6668159,-115.6667937,0,-2.22E-05,-115.6668159,-2.22E-05
6945,H,1,methanol,toluene,1.007174,-0.751442,0.420835,0.0011103,mol9_toluene_1108_s_toluene_15,mol9_toluene_1108_s_toluene_154,-115.6668159,-115.6667937,0,-2.22E-05,-115.6668159,-2.22E-05
6945,H,1,methanol,toluene,-0.086576,0.926668,-1.36479,0.00064263,mol9_toluene_1108_s_toluene_15,mol9_toluene_1108_s_toluene_155,-115.6668159,-115.6667937,0,-2.22E-05,-115.6668159,-2.22E-05
6946,C,6,methanol,toluene,0.04852,-0.16972,0.31797,0.00074263,mol9_toluene_1108_s_toluene_25,mol9_toluene_1108_s_toluene_250,-115.6679977,-115.6667937,-0.001276091,-0.00120395,-115.6667216,7.21E-05
6946,O,8,methanol,toluene,-0.369089,-0.031946,-1.013015,0.00079766,mol9_toluene_1108_s_toluene_25,mol9_toluene_1108_s_toluene_251,-115.6679977,-115.6667937,-0.001276091,-0.00120395,-115.6667216,7.21E-05
6946,H,1,methanol,toluene,0.159526,0.781418,0.905944,0.00072308,mol9_toluene_1108_s_toluene_25,mol9_toluene_1108_s_toluene_252,-115.6679977,-115.6667937,-0.001276091,-0.00120395,-115.6667216,7.21E-05
6946,H,1,methanol,toluene,-0.743342,-0.747111,0.748057,0.00073604,mol9_toluene_1108_s_toluene_25,mol9_toluene_1108_s_toluene_253,-115.6679977,-115.6667937,-0.001276091,-0.00120395,-115.6667216,7.21E-05
6946,H,1,methanol,toluene,1.007174,-0.751442,0.420835,0.00076317,mol9_toluene_1108_s_toluene_25,mol9_toluene_1108_s_toluene_254,-115.6679977,-115.6667937,-0.001276091,-0.00120395,-115.6667216,7.21E-05
6946,H,1,methanol,toluene,-0.086576,0.926668,-1.36479,0.00097011,mol9_toluene_1108_s_toluene_25,mol9_toluene_1108_s_toluene_255,-115.6679977,-115.6667937,-0.001276091,-0.00120395,-115.6667216,7.21E-05
6948,C,6,methanol,toluene,0.05625,-0.16977,0.3094,0.00082278,mol9_toluene_1111_s_toluene_15,mol9_toluene_1111_s_toluene_150,-115.6725982,-115.6725743,0,-2.39E-05,-115.6725982,-2.39E-05
6948,O,8,methanol,toluene,-0.349119,-0.020703,-1.02909,0.0007536,mol9_toluene_1111_s_toluene_15,mol9_toluene_1111_s_toluene_151,-115.6725982,-115.6725743,0,-2.39E-05,-115.6725982,-2.39E-05
6948,H,1,methanol,toluene,0.131556,0.779964,0.890463,0.00066287,mol9_toluene_1111_s_toluene_15,mol9_toluene_1111_s_toluene_152,-115.6725982,-115.6725743,0,-2.39E-05,-115.6725982,-2.39E-05
6948,H,1,methanol,toluene,-0.727975,-0.805812,0.741071,0.00075888,mol9_toluene_1111_s_toluene_15,mol9_toluene_1111_s_toluene_153,-115.6725982,-115.6725743,0,-2.39E-05,-115.6725982,-2.39E-05
6948,H,1,methanol,toluene,1.020415,-0.713276,0.42553,0.00109152,mol9_toluene_1111_s_toluene_15,mol9_toluene_1111_s_toluene_154,-115.6725982,-115.6725743,0,-2.39E-05,-115.6725982,-2.39E-05
6948,H,1,methanol,toluene,-0.126665,0.921304,-1.34852,0.0006364,mol9_toluene_1111_s_toluene_15,mol9_toluene_1111_s_toluene_155,-115.6725982,-115.6725743,0,-2.39E-05,-115.6725982,-2.39E-05
6949,C,6,methanol,toluene,0.05625,-0.16977,0.3094,0.00076005,mol9_toluene_1111_s_toluene_25,mol9_toluene_1111_s_toluene_250,-115.673774,-115.6725743,-0.001273326,-0.00119973,-115.6725007,7.36E-05
6949,O,8,methanol,toluene,-0.349119,-0.020703,-1.02909,0.00082611,mol9_toluene_1111_s_toluene_25,mol9_toluene_1111_s_toluene_251,-115.673774,-115.6725743,-0.001273326,-0.00119973,-115.6725007,7.36E-05
6949,H,1,methanol,toluene,0.131556,0.779964,0.890463,0.00073832,mol9_toluene_1111_s_toluene_25,mol9_toluene_1111_s_toluene_252,-115.673774,-115.6725743,-0.001273326,-0.00119973,-115.6725007,7.36E-05
6949,H,1,methanol,toluene,-0.727975,-0.805812,0.741071,0.00074948,mol9_toluene_1111_s_toluene_25,mol9_toluene_1111_s_toluene_253,-115.673774,-115.6725743,-0.001273326,-0.00119973,-115.6725007,7.36E-05
6949,H,1,methanol,toluene,1.020415,-0.713276,0.42553,0.00077629,mol9_toluene_1111_s_toluene_25,mol9_toluene_1111_s_toluene_254,-115.673774,-115.6725743,-0.001273326,-0.00119973,-115.6725007,7.36E-05
6949,H,1,methanol,toluene,-0.126665,0.921304,-1.34852,0.00100414,mol9_toluene_1111_s_toluene_25,mol9_toluene_1111_s_toluene_255,-115.673774,-115.6725743,-0.001273326,-0.00119973,-115.6725007,7.36E-05
6951,C,6,methanol,toluene,0.04722,-0.21815,0.29252,0.00079295,mol9_toluene_1131_s_toluene_15,mol9_toluene_1131_s_toluene_150,-115.6742535,-115.6742213,0,-3.22E-05,-115.6742535,-3.22E-05
6951,O,8,methanol,toluene,-0.239062,0.000246,-1.086445,0.00073667,mol9_toluene_1131_s_toluene_15,mol9_toluene_1131_s_toluene_151,-115.6742535,-115.6742213,0,-3.22E-05,-115.6742535,-3.22E-05
6951,H,1,methanol,toluene,-0.148529,0.730068,0.833597,0.00062051,mol9_toluene_1131_s_toluene_15,mol9_toluene_1131_s_toluene_152,-115.6742535,-115.6742213,0,-3.22E-05,-115.6742535,-3.22E-05
6951,H,1,methanol,toluene,-0.545135,-0.993094,0.754124,0.00077837,mol9_toluene_1131_s_toluene_15,mol9_toluene_1131_s_toluene_153,-115.6742535,-115.6742213,0,-3.22E-05,-115.6742535,-3.22E-05
6951,H,1,methanol,toluene,1.129783,-0.479637,0.428835,0.00100296,mol9_toluene_1131_s_toluene_15,mol9_toluene_1131_s_toluene_154,-115.6742535,-115.6742213,0,-3.22E-05,-115.6742535,-3.22E-05
6951,H,1,methanol,toluene,-0.237171,0.960363,-1.236018,0.00059828,mol9_toluene_1131_s_toluene_15,mol9_toluene_1131_s_toluene_155,-115.6742535,-115.6742213,0,-3.22E-05,-115.6742535,-3.22E-05
6952,C,6,methanol,toluene,0.04722,-0.21815,0.29252,0.0007468,mol9_toluene_1131_s_toluene_25,mol9_toluene_1131_s_toluene_250,-115.6754292,-115.6742213,-0.001277114,-0.00120791,-115.6741521,6.92E-05
6952,O,8,methanol,toluene,-0.239062,0.000246,-1.086445,0.00080714,mol9_toluene_1131_s_toluene_25,mol9_toluene_1131_s_toluene_251,-115.6754292,-115.6742213,-0.001277114,-0.00120791,-115.6741521,6.92E-05
6952,H,1,methanol,toluene,-0.148529,0.730068,0.833597,0.00072507,mol9_toluene_1131_s_toluene_25,mol9_toluene_1131_s_toluene_252,-115.6754292,-115.6742213,-0.001277114,-0.00120791,-115.6741521,6.92E-05
6952,H,1,methanol,toluene,-0.545135,-0.993094,0.754124,0.00074453,mol9_toluene_1131_s_toluene_25,mol9_toluene_1131_s_toluene_253,-115.6754292,-115.6742213,-0.001277114,-0.00120791,-115.6741521,6.92E-05
6952,H,1,methanol,toluene,1.129783,-0.479637,0.428835,0.00074416,mol9_toluene_1131_s_toluene_25,mol9_toluene_1131_s_toluene_254,-115.6754292,-115.6742213,-0.001277114,-0.00120791,-115.6741521,6.92E-05
6952,H,1,methanol,toluene,-0.237171,0.960363,-1.236018,0.00096755,mol9_toluene_1131_s_toluene_25,mol9_toluene_1131_s_toluene_255,-115.6754292,-115.6742213,-0.001277114,-0.00120791,-115.6741521,6.92E-05
6954,C,6,methanol,toluene,0.0614,-0.21682,0.28967,0.00077547,mol9_toluene_1142_s_toluene_15,mol9_toluene_1142_s_toluene_150,-115.6697712,-115.6697389,0,-3.24E-05,-115.6697712,-3.24E-05
6954,O,8,methanol,toluene,-0.175331,0.003848,-1.120778,0.00072599,mol9_toluene_1142_s_toluene_15,mol9_toluene_1142_s_toluene_151,-115.6697712,-115.6697389,0,-3.24E-05,-115.6697712,-3.24E-05
6954,H,1,methanol,toluene,-0.259971,0.622916,0.909318,0.00060633,mol9_toluene_1142_s_toluene_15,mol9_toluene_1142_s_toluene_152,-115.6697712,-115.6697389,0,-3.24E-05,-115.6697712,-3.24E-05
6954,H,1,methanol,toluene,-0.509514,-1.10695,0.657943,0.00078703,mol9_toluene_1142_s_toluene_15,mol9_toluene_1142_s_toluene_153,-115.6697712,-115.6697389,0,-3.24E-05,-115.6697712,-3.24E-05
6954,H,1,methanol,toluene,1.131111,-0.346951,0.412078,0.00095044,mol9_toluene_1142_s_toluene_15,mol9_toluene_1142_s_toluene_154,-115.6697712,-115.6697389,0,-3.24E-05,-115.6697712,-3.24E-05
6954,H,1,methanol,toluene,-0.245167,1.033871,-1.160464,0.00057663,mol9_toluene_1142_s_toluene_15,mol9_toluene_1142_s_toluene_155,-115.6697712,-115.6697389,0,-3.24E-05,-115.6697712,-3.24E-05
6955,C,6,methanol,toluene,0.0614,-0.21682,0.28967,0.00068382,mol9_toluene_1142_s_toluene_25,mol9_toluene_1142_s_toluene_250,-115.6709358,-115.6697389,-0.001268092,-0.00119694,-115.6696677,7.12E-05
6955,O,8,methanol,toluene,-0.175331,0.003848,-1.120778,0.00069675,mol9_toluene_1142_s_toluene_25,mol9_toluene_1142_s_toluene_251,-115.6709358,-115.6697389,-0.001268092,-0.00119694,-115.6696677,7.12E-05
6955,H,1,methanol,toluene,-0.259971,0.622916,0.909318,0.00066535,mol9_toluene_1142_s_toluene_25,mol9_toluene_1142_s_toluene_252,-115.6709358,-115.6697389,-0.001268092,-0.00119694,-115.6696677,7.12E-05
6955,H,1,methanol,toluene,-0.509514,-1.10695,0.657943,0.00070717,mol9_toluene_1142_s_toluene_25,mol9_toluene_1142_s_toluene_253,-115.6709358,-115.6697389,-0.001268092,-0.00119694,-115.6696677,7.12E-05
6955,H,1,methanol,toluene,1.131111,-0.346951,0.412078,0.00067368,mol9_toluene_1142_s_toluene_25,mol9_toluene_1142_s_toluene_254,-115.6709358,-115.6697389,-0.001268092,-0.00119694,-115.6696677,7.12E-05
6955,H,1,methanol,toluene,-0.245167,1.033871,-1.160464,0.00084959,mol9_toluene_1142_s_toluene_25,mol9_toluene_1142_s_toluene_255,-115.6709358,-115.6697389,-0.001268092,-0.00119694,-115.6696677,7.12E-05
6957,C,6,methanol,toluene,0.05105,-0.19102,0.2976,0.00075254,mol9_toluene_1151_s_toluene_15,mol9_toluene_1151_s_toluene_150,-115.6725081,-115.6724742,0,-3.39E-05,-115.6725081,-3.39E-05
6957,O,8,methanol,toluene,-0.147042,0.043171,-1.113645,0.0007095,mol9_toluene_1151_s_toluene_15,mol9_toluene_1151_s_toluene_151,-115.6725081,-115.6724742,0,-3.39E-05,-115.6725081,-3.39E-05
6957,H,1,methanol,toluene,-0.376345,0.578011,0.984131,0.00058658,mol9_toluene_1151_s_toluene_15,mol9_toluene_1151_s_toluene_152,-115.6725081,-115.6724742,0,-3.39E-05,-115.6725081,-3.39E-05
6957,H,1,methanol,toluene,-0.402646,-1.133674,0.519328,0.00079769,mol9_toluene_1151_s_toluene_15,mol9_toluene_1151_s_toluene_153,-115.6725081,-115.6724742,0,-3.39E-05,-115.6725081,-3.39E-05
6957,H,1,methanol,toluene,1.150864,-0.232366,0.500578,0.00089737,mol9_toluene_1151_s_toluene_15,mol9_toluene_1151_s_toluene_154,-115.6725081,-115.6724742,0,-3.39E-05,-115.6725081,-3.39E-05
6957,H,1,methanol,toluene,-0.273525,0.952081,-1.176771,0.00057327,mol9_toluene_1151_s_toluene_15,mol9_toluene_1151_s_toluene_155,-115.6725081,-115.6724742,0,-3.39E-05,-115.6725081,-3.39E-05
6958,C,6,methanol,toluene,0.05105,-0.19102,0.2976,0.0006095,mol9_toluene_1151_s_toluene_25,mol9_toluene_1151_s_toluene_250,-115.6736572,-115.6724742,-0.001264492,-0.00118302,-115.6723927,8.15E-05
6958,O,8,methanol,toluene,-0.147042,0.043171,-1.113645,0.00057815,mol9_toluene_1151_s_toluene_25,mol9_toluene_1151_s_toluene_251,-115.6736572,-115.6724742,-0.001264492,-0.00118302,-115.6723927,8.15E-05
6958,H,1,methanol,toluene,-0.376345,0.578011,0.984131,0.00060132,mol9_toluene_1151_s_toluene_25,mol9_toluene_1151_s_toluene_252,-115.6736572,-115.6724742,-0.001264492,-0.00118302,-115.6723927,8.15E-05
6958,H,1,methanol,toluene,-0.402646,-1.133674,0.519328,0.00064828,mol9_toluene_1151_s_toluene_25,mol9_toluene_1151_s_toluene_253,-115.6736572,-115.6724742,-0.001264492,-0.00118302,-115.6723927,8.15E-05
