step,atom,atomic_num,molecule,solv_molecule,coord_x,coord_y,coord_z,elec_pot,mol_id,atom_id,system_energy,gas_energy,efp_energy,interaction_energy,system_energy_w/oEFP,corr_energy
7,C,6,methanol,acetic,0.169530,-0.344550,0.089870,0,mol0_acetic_1145_s_acetic_15_gas,mol0_acetic_1145_s_acetic_15_gas0,-115.67302094,-115.67302094,0,0.0,-115.67302094,0.0
7,O,8,methanol,acetic,0.017604,1.105496,-0.138569,0,mol0_acetic_1145_s_acetic_15_gas,mol0_acetic_1145_s_acetic_15_gas1,-115.67302094,-115.67302094,0,0.0,-115.67302094,0.0
7,H,1,methanol,acetic,0.830298,-0.722743,-0.720350,0,mol0_acetic_1145_s_acetic_15_gas,mol0_acetic_1145_s_acetic_15_gas2,-115.67302094,-115.67302094,0,0.0,-115.67302094,0.0
7,H,1,methanol,acetic,0.649467,-0.514976,1.069827,0,mol0_acetic_1145_s_acetic_15_gas,mol0_acetic_1145_s_acetic_15_gas3,-115.67302094,-115.67302094,0,0.0,-115.67302094,0.0
7,H,1,methanol,acetic,-0.779752,-0.855801,0.039016,0,mol0_acetic_1145_s_acetic_15_gas,mol0_acetic_1145_s_acetic_15_gas4,-115.67302094,-115.67302094,0,0.0,-115.67302094,0.0
7,H,1,methanol,acetic,-0.882631,1.324501,-0.358599,0,mol0_acetic_1145_s_acetic_15_gas,mol0_acetic_1145_s_acetic_15_gas5,-115.67302094,-115.67302094,0,0.0,-115.67302094,0.0
9,C,6,methanol,acetic,0.174450,-0.340680,0.089250,0,mol0_acetic_1146_s_acetic_15_gas,mol0_acetic_1146_s_acetic_15_gas0,-115.67325632,-115.67325632,0,0.0,-115.67325632,0.0
9,O,8,methanol,acetic,0.014788,1.109288,-0.141183,0,mol0_acetic_1146_s_acetic_15_gas,mol0_acetic_1146_s_acetic_15_gas1,-115.67325632,-115.67325632,0,0.0,-115.67325632,0.0
9,H,1,methanol,acetic,0.829987,-0.712054,-0.713777,0,mol0_acetic_1146_s_acetic_15_gas,mol0_acetic_1146_s_acetic_15_gas2,-115.67325632,-115.67325632,0,0.0,-115.67325632,0.0
9,H,1,methanol,acetic,0.659253,-0.510341,1.066942,0,mol0_acetic_1146_s_acetic_15_gas,mol0_acetic_1146_s_acetic_15_gas3,-115.67325632,-115.67325632,0,0.0,-115.67325632,0.0
9,H,1,methanol,acetic,-0.766332,-0.859742,0.044480,0,mol0_acetic_1146_s_acetic_15_gas,mol0_acetic_1146_s_acetic_15_gas4,-115.67325632,-115.67325632,0,0.0,-115.67325632,0.0
9,H,1,methanol,acetic,-0.895969,1.300075,-0.326716,0,mol0_acetic_1146_s_acetic_15_gas,mol0_acetic_1146_s_acetic_15_gas5,-115.67325632,-115.67325632,0,0.0,-115.67325632,0.0
11,C,6,methanol,acetic,0.211580,-0.253250,0.051300,0,mol0_acetic_1159_s_acetic_15_gas,mol0_acetic_1159_s_acetic_15_gas0,-115.67164347,-115.67164347,0,0.0,-115.67164347,0.0
11,O,8,methanol,acetic,-0.056138,1.127026,-0.179708,0,mol0_acetic_1159_s_acetic_15_gas,mol0_acetic_1159_s_acetic_15_gas1,-115.67164347,-115.67164347,0,0.0,-115.67164347,0.0
11,H,1,methanol,acetic,0.923047,-0.594337,-0.726886,0,mol0_acetic_1159_s_acetic_15_gas,mol0_acetic_1159_s_acetic_15_gas2,-115.67164347,-115.67164347,0,0.0,-115.67164347,0.0
11,H,1,methanol,acetic,0.628839,-0.483513,1.062376,0,mol0_acetic_1159_s_acetic_15_gas,mol0_acetic_1159_s_acetic_15_gas3,-115.67164347,-115.67164347,0,0.0,-115.67164347,0.0
11,H,1,methanol,acetic,-0.698815,-0.902158,-0.120743,0,mol0_acetic_1159_s_acetic_15_gas,mol0_acetic_1159_s_acetic_15_gas4,-115.67164347,-115.67164347,0,0.0,-115.67164347,0.0
11,H,1,methanol,acetic,-1.006439,1.098240,-0.072008,0,mol0_acetic_1159_s_acetic_15_gas,mol0_acetic_1159_s_acetic_15_gas5,-115.67164347,-115.67164347,0,0.0,-115.67164347,0.0
13,C,6,methanol,acetic,0.210730,-0.313680,-0.088850,0,mol0_acetic_1190_s_acetic_25_gas,mol0_acetic_1190_s_acetic_25_gas0,-115.6750119,-115.6750119,0,0.0,-115.6750119,0.0
13,O,8,methanol,acetic,-0.389094,0.966712,-0.286857,0,mol0_acetic_1190_s_acetic_25_gas,mol0_acetic_1190_s_acetic_25_gas1,-115.6750119,-115.6750119,0,0.0,-115.6750119,0.0
13,H,1,methanol,acetic,1.147266,-0.318233,-0.678663,0,mol0_acetic_1190_s_acetic_25_gas,mol0_acetic_1190_s_acetic_25_gas2,-115.6750119,-115.6750119,0,0.0,-115.6750119,0.0
13,H,1,methanol,acetic,0.469145,-0.420438,0.983355,0,mol0_acetic_1190_s_acetic_25_gas,mol0_acetic_1190_s_acetic_25_gas3,-115.6750119,-115.6750119,0,0.0,-115.6750119,0.0
13,H,1,methanol,acetic,-0.434500,-1.142577,-0.411507,0,mol0_acetic_1190_s_acetic_25_gas,mol0_acetic_1190_s_acetic_25_gas4,-115.6750119,-115.6750119,0,0.0,-115.6750119,0.0
13,H,1,methanol,acetic,-1.017662,1.200729,0.457883,0,mol0_acetic_1190_s_acetic_25_gas,mol0_acetic_1190_s_acetic_25_gas5,-115.6750119,-115.6750119,0,0.0,-115.6750119,0.0
14,C,6,methanol,acetic,0.195120,-0.311020,-0.082780,0,mol0_acetic_1195_s_acetic_25_gas,mol0_acetic_1195_s_acetic_25_gas0,-115.67527258,-115.67527258,0,0.0,-115.67527258,0.0
14,O,8,methanol,acetic,-0.454446,0.959480,-0.291088,0,mol0_acetic_1195_s_acetic_25_gas,mol0_acetic_1195_s_acetic_25_gas1,-115.67527258,-115.67527258,0,0.0,-115.67527258,0.0
14,H,1,methanol,acetic,1.100910,-0.223926,-0.659893,0,mol0_acetic_1195_s_acetic_25_gas,mol0_acetic_1195_s_acetic_25_gas2,-115.67527258,-115.67527258,0,0.0,-115.67527258,0.0
14,H,1,methanol,acetic,0.472814,-0.428807,0.955446,0,mol0_acetic_1195_s_acetic_25_gas,mol0_acetic_1195_s_acetic_25_gas3,-115.67527258,-115.67527258,0,0.0,-115.67527258,0.0
14,H,1,methanol,acetic,-0.368894,-1.181010,-0.426299,0,mol0_acetic_1195_s_acetic_25_gas,mol0_acetic_1195_s_acetic_25_gas4,-115.67527258,-115.67527258,0,0.0,-115.67527258,0.0
14,H,1,methanol,acetic,-0.927938,1.182307,0.521964,0,mol0_acetic_1195_s_acetic_25_gas,mol0_acetic_1195_s_acetic_25_gas5,-115.67527258,-115.67527258,0,0.0,-115.67527258,0.0
15,C,6,methanol,acetic,0.208730,-0.278130,-0.115250,0,mol0_acetic_1221_s_acetic_25_gas,mol0_acetic_1221_s_acetic_25_gas0,-115.67502186,-115.67502186,0,0.0,-115.67502186,0.0
15,O,8,methanol,acetic,-0.716613,0.815630,-0.276587,0,mol0_acetic_1221_s_acetic_25_gas,mol0_acetic_1221_s_acetic_25_gas1,-115.67502186,-115.67502186,0,0.0,-115.67502186,0.0
15,H,1,methanol,acetic,1.189542,-0.102757,-0.535312,0,mol0_acetic_1221_s_acetic_25_gas,mol0_acetic_1221_s_acetic_25_gas2,-115.67502186,-115.67502186,0,0.0,-115.67502186,0.0
15,H,1,methanol,acetic,0.357527,-0.527612,0.925047,0,mol0_acetic_1221_s_acetic_25_gas,mol0_acetic_1221_s_acetic_25_gas3,-115.67502186,-115.67502186,0,0.0,-115.67502186,0.0
15,H,1,methanol,acetic,-0.234979,-1.166785,-0.594326,0,mol0_acetic_1221_s_acetic_25_gas,mol0_acetic_1221_s_acetic_25_gas4,-115.67502186,-115.67502186,0,0.0,-115.67502186,0.0
15,H,1,methanol,acetic,-0.784905,1.246886,0.592927,0,mol0_acetic_1221_s_acetic_25_gas,mol0_acetic_1221_s_acetic_25_gas5,-115.67502186,-115.67502186,0,0.0,-115.67502186,0.0
16,C,6,methanol,acetic,0.211880,-0.285800,-0.074230,0,mol0_acetic_1242_s_acetic_25_gas,mol0_acetic_1242_s_acetic_25_gas0,-115.67497767,-115.67497767,0,0.0,-115.67497767,0.0
16,O,8,methanol,acetic,-0.873941,0.597228,-0.162852,0,mol0_acetic_1242_s_acetic_25_gas,mol0_acetic_1242_s_acetic_25_gas1,-115.67497767,-115.67497767,0,0.0,-115.67497767,0.0
16,H,1,methanol,acetic,1.169434,0.080956,-0.433924,0,mol0_acetic_1242_s_acetic_25_gas,mol0_acetic_1242_s_acetic_25_gas2,-115.67497767,-115.67497767,0,0.0,-115.67497767,0.0
16,H,1,methanol,acetic,0.304361,-0.636544,0.935288,0,mol0_acetic_1242_s_acetic_25_gas,mol0_acetic_1242_s_acetic_25_gas3,-115.67497767,-115.67497767,0,0.0,-115.67497767,0.0
16,H,1,methanol,acetic,-0.082733,-1.126909,-0.705292,0,mol0_acetic_1242_s_acetic_25_gas,mol0_acetic_1242_s_acetic_25_gas4,-115.67497767,-115.67497767,0,0.0,-115.67497767,0.0
16,H,1,methanol,acetic,-0.709004,1.387527,0.438167,0,mol0_acetic_1242_s_acetic_25_gas,mol0_acetic_1242_s_acetic_25_gas5,-115.67497767,-115.67497767,0,0.0,-115.67497767,0.0
17,C,6,methanol,acetic,0.195530,-0.282000,-0.060330,0,mol0_acetic_1245_s_acetic_25_gas,mol0_acetic_1245_s_acetic_25_gas0,-115.67697519,-115.67697519,0,0.0,-115.67697519,0.0
17,O,8,methanol,acetic,-0.905736,0.575981,-0.144483,0,mol0_acetic_1245_s_acetic_25_gas,mol0_acetic_1245_s_acetic_25_gas1,-115.67697519,-115.67697519,0,0.0,-115.67697519,0.0
17,H,1,methanol,acetic,1.145480,0.128617,-0.419756,0,mol0_acetic_1245_s_acetic_25_gas,mol0_acetic_1245_s_acetic_25_gas2,-115.67697519,-115.67697519,0,0.0,-115.67697519,0.0
17,H,1,methanol,acetic,0.314415,-0.679136,0.960919,0,mol0_acetic_1245_s_acetic_25_gas,mol0_acetic_1245_s_acetic_25_gas3,-115.67697519,-115.67697519,0,0.0,-115.67697519,0.0
17,H,1,methanol,acetic,-0.041916,-1.144114,-0.718493,0,mol0_acetic_1245_s_acetic_25_gas,mol0_acetic_1245_s_acetic_25_gas4,-115.67697519,-115.67697519,0,0.0,-115.67697519,0.0
17,H,1,methanol,acetic,-0.687984,1.377749,0.393803,0,mol0_acetic_1245_s_acetic_25_gas,mol0_acetic_1245_s_acetic_25_gas5,-115.67697519,-115.67697519,0,0.0,-115.67697519,0.0
18,C,6,methanol,acetic,0.317400,-0.113950,0.091550,0,mol0_acetic_1323_s_acetic_25_gas,mol0_acetic_1323_s_acetic_25_gas0,-115.67182417,-115.67182417,0,0.0,-115.67182417,0.0
18,O,8,methanol,acetic,-1.052194,0.159171,0.280012,0,mol0_acetic_1323_s_acetic_25_gas,mol0_acetic_1323_s_acetic_25_gas1,-115.67182417,-115.67182417,0,0.0,-115.67182417,0.0
18,H,1,methanol,acetic,0.809375,0.875083,0.291485,0,mol0_acetic_1323_s_acetic_25_gas,mol0_acetic_1323_s_acetic_25_gas2,-115.67182417,-115.67182417,0,0.0,-115.67182417,0.0
18,H,1,methanol,acetic,0.725069,-0.824419,0.852365,0,mol0_acetic_1323_s_acetic_25_gas,mol0_acetic_1323_s_acetic_25_gas3,-115.67182417,-115.67182417,0,0.0,-115.67182417,0.0
18,H,1,methanol,acetic,0.597737,-0.425138,-0.917991,0,mol0_acetic_1323_s_acetic_25_gas,mol0_acetic_1323_s_acetic_25_gas4,-115.67182417,-115.67182417,0,0.0,-115.67182417,0.0
18,H,1,methanol,acetic,-1.380984,0.309403,-0.590405,0,mol0_acetic_1323_s_acetic_25_gas,mol0_acetic_1323_s_acetic_25_gas5,-115.67182417,-115.67182417,0,0.0,-115.67182417,0.0
19,C,6,methanol,acetic,0.363070,-0.048100,0.107420,0,mol0_acetic_1333_s_acetic_25_gas,mol0_acetic_1333_s_acetic_25_gas0,-115.67193884,-115.67193884,0,0.0,-115.67193884,0.0
19,O,8,methanol,acetic,-1.048238,0.136512,0.303197,0,mol0_acetic_1333_s_acetic_25_gas,mol0_acetic_1333_s_acetic_25_gas1,-115.67193884,-115.67193884,0,0.0,-115.67193884,0.0
19,H,1,methanol,acetic,0.797948,0.905819,0.330845,0,mol0_acetic_1333_s_acetic_25_gas,mol0_acetic_1333_s_acetic_25_gas2,-115.67193884,-115.67193884,0,0.0,-115.67193884,0.0
19,H,1,methanol,acetic,0.785322,-0.770775,0.783914,0,mol0_acetic_1333_s_acetic_25_gas,mol0_acetic_1333_s_acetic_25_gas3,-115.67193884,-115.67193884,0,0.0,-115.67193884,0.0
19,H,1,methanol,acetic,0.626103,-0.254925,-0.930480,0,mol0_acetic_1333_s_acetic_25_gas,mol0_acetic_1333_s_acetic_25_gas4,-115.67193884,-115.67193884,0,0.0,-115.67193884,0.0
19,H,1,methanol,acetic,-1.516001,0.027339,-0.576904,0,mol0_acetic_1333_s_acetic_25_gas,mol0_acetic_1333_s_acetic_25_gas5,-115.67193884,-115.67193884,0,0.0,-115.67193884,0.0
20,C,6,methanol,acetic,-0.345880,-0.172930,0.022530,0,mol0_acetic_138_s_acetic_15_gas,mol0_acetic_138_s_acetic_15_gas0,-115.67399753,-115.67399753,0,0.0,-115.67399753,0.0
20,O,8,methanol,acetic,0.711855,0.671639,-0.514778,0,mol0_acetic_138_s_acetic_15_gas,mol0_acetic_138_s_acetic_15_gas1,-115.67399753,-115.67399753,0,0.0,-115.67399753,0.0
20,H,1,methanol,acetic,0.055864,-0.989442,0.655941,0,mol0_acetic_138_s_acetic_15_gas,mol0_acetic_138_s_acetic_15_gas2,-115.67399753,-115.67399753,0,0.0,-115.67399753,0.0
20,H,1,methanol,acetic,-1.031768,0.474586,0.588286,0,mol0_acetic_138_s_acetic_15_gas,mol0_acetic_138_s_acetic_15_gas3,-115.67399753,-115.67399753,0,0.0,-115.67399753,0.0
20,H,1,methanol,acetic,-0.829675,-0.677299,-0.808466,0,mol0_acetic_138_s_acetic_15_gas,mol0_acetic_138_s_acetic_15_gas4,-115.67399753,-115.67399753,0,0.0,-115.67399753,0.0
20,H,1,methanol,acetic,1.459323,0.696874,0.058331,0,mol0_acetic_138_s_acetic_15_gas,mol0_acetic_138_s_acetic_15_gas5,-115.67399753,-115.67399753,0,0.0,-115.67399753,0.0
22,C,6,methanol,acetic,0.298850,0.205680,-0.069920,0,mol0_acetic_1391_s_acetic_25_gas,mol0_acetic_1391_s_acetic_25_gas0,-115.67380746,-115.67380746,0,0.0,-115.67380746,0.0
22,O,8,methanol,acetic,-1.051213,-0.145217,0.148259,0,mol0_acetic_1391_s_acetic_25_gas,mol0_acetic_1391_s_acetic_25_gas1,-115.67380746,-115.67380746,0,0.0,-115.67380746,0.0
22,H,1,methanol,acetic,0.496811,1.097098,0.558717,0,mol0_acetic_1391_s_acetic_25_gas,mol0_acetic_1391_s_acetic_25_gas2,-115.67380746,-115.67380746,0,0.0,-115.67380746,0.0
22,H,1,methanol,acetic,1.039129,-0.573087,0.192967,0,mol0_acetic_1391_s_acetic_25_gas,mol0_acetic_1391_s_acetic_25_gas3,-115.67380746,-115.67380746,0,0.0,-115.67380746,0.0
22,H,1,methanol,acetic,0.470494,0.513806,-1.120204,0,mol0_acetic_1391_s_acetic_25_gas,mol0_acetic_1391_s_acetic_25_gas4,-115.67380746,-115.67380746,0,0.0,-115.67380746,0.0
22,H,1,methanol,acetic,-1.240543,-1.095129,0.289754,0,mol0_acetic_1391_s_acetic_25_gas,mol0_acetic_1391_s_acetic_25_gas5,-115.67380746,-115.67380746,0,0.0,-115.67380746,0.0
23,C,6,methanol,acetic,0.299920,0.209950,-0.070480,0,mol0_acetic_1392_s_acetic_25_gas,mol0_acetic_1392_s_acetic_25_gas0,-115.6739558,-115.6739558,0,0.0,-115.6739558,0.0
23,O,8,methanol,acetic,-1.060931,-0.158132,0.147465,0,mol0_acetic_1392_s_acetic_25_gas,mol0_acetic_1392_s_acetic_25_gas1,-115.6739558,-115.6739558,0,0.0,-115.6739558,0.0
23,H,1,methanol,acetic,0.500231,1.089619,0.559883,0,mol0_acetic_1392_s_acetic_25_gas,mol0_acetic_1392_s_acetic_25_gas2,-115.6739558,-115.6739558,0,0.0,-115.6739558,0.0
23,H,1,methanol,acetic,1.028437,-0.571105,0.180550,0,mol0_acetic_1392_s_acetic_25_gas,mol0_acetic_1392_s_acetic_25_gas3,-115.6739558,-115.6739558,0,0.0,-115.6739558,0.0
23,H,1,methanol,acetic,0.471912,0.509784,-1.120203,0,mol0_acetic_1392_s_acetic_25_gas,mol0_acetic_1392_s_acetic_25_gas4,-115.6739558,-115.6739558,0,0.0,-115.6739558,0.0
23,H,1,methanol,acetic,-1.242491,-1.087886,0.307127,0,mol0_acetic_1392_s_acetic_25_gas,mol0_acetic_1392_s_acetic_25_gas5,-115.6739558,-115.6739558,0,0.0,-115.6739558,0.0
24,C,6,methanol,acetic,0.233530,0.259080,-0.111730,0,mol0_acetic_1413_s_acetic_25_gas,mol0_acetic_1413_s_acetic_25_gas0,-115.6723301,-115.6723301,0,0.0,-115.6723301,0.0
24,O,8,methanol,acetic,-1.097313,-0.340618,0.073254,0,mol0_acetic_1413_s_acetic_25_gas,mol0_acetic_1413_s_acetic_25_gas1,-115.6723301,-115.6723301,0,0.0,-115.6723301,0.0
24,H,1,methanol,acetic,0.498749,1.072909,0.605724,0,mol0_acetic_1413_s_acetic_25_gas,mol0_acetic_1413_s_acetic_25_gas2,-115.6723301,-115.6723301,0,0.0,-115.6723301,0.0
24,H,1,methanol,acetic,1.003409,-0.530103,-0.022981,0,mol0_acetic_1413_s_acetic_25_gas,mol0_acetic_1413_s_acetic_25_gas3,-115.6723301,-115.6723301,0,0.0,-115.6723301,0.0
24,H,1,methanol,acetic,0.259680,0.633738,-1.153530,0,mol0_acetic_1413_s_acetic_25_gas,mol0_acetic_1413_s_acetic_25_gas4,-115.6723301,-115.6723301,0,0.0,-115.6723301,0.0
24,H,1,methanol,acetic,-0.890249,-1.077724,0.618322,0,mol0_acetic_1413_s_acetic_25_gas,mol0_acetic_1413_s_acetic_25_gas5,-115.6723301,-115.6723301,0,0.0,-115.6723301,0.0
25,C,6,methanol,acetic,0.205080,0.234170,-0.141020,0,mol0_acetic_1422_s_acetic_25_gas,mol0_acetic_1422_s_acetic_25_gas0,-115.66960501,-115.66960501,0,0.0,-115.66960501,0.0
25,O,8,methanol,acetic,-1.072240,-0.431019,0.038918,0,mol0_acetic_1422_s_acetic_25_gas,mol0_acetic_1422_s_acetic_25_gas1,-115.66960501,-115.66960501,0,0.0,-115.66960501,0.0
25,H,1,methanol,acetic,0.404085,1.011569,0.582062,0,mol0_acetic_1422_s_acetic_25_gas,mol0_acetic_1422_s_acetic_25_gas2,-115.66960501,-115.66960501,0,0.0,-115.66960501,0.0
25,H,1,methanol,acetic,0.997611,-0.493205,-0.126163,0,mol0_acetic_1422_s_acetic_25_gas,mol0_acetic_1422_s_acetic_25_gas3,-115.66960501,-115.66960501,0,0.0,-115.66960501,0.0
25,H,1,methanol,acetic,0.191126,0.738537,-1.108707,0,mol0_acetic_1422_s_acetic_25_gas,mol0_acetic_1422_s_acetic_25_gas4,-115.66960501,-115.66960501,0,0.0,-115.66960501,0.0
25,H,1,methanol,acetic,-0.728447,-1.063073,0.745257,0,mol0_acetic_1422_s_acetic_25_gas,mol0_acetic_1422_s_acetic_25_gas5,-115.66960501,-115.66960501,0,0.0,-115.66960501,0.0
26,C,6,methanol,acetic,0.221630,0.216180,-0.196400,0,mol0_acetic_1441_s_acetic_25_gas,mol0_acetic_1441_s_acetic_25_gas0,-115.67251656,-115.67251656,0,0.0,-115.67251656,0.0
26,O,8,methanol,acetic,-0.877385,-0.604200,0.007418,0,mol0_acetic_1441_s_acetic_25_gas,mol0_acetic_1441_s_acetic_25_gas1,-115.67251656,-115.67251656,0,0.0,-115.67251656,0.0
26,H,1,methanol,acetic,0.310400,0.850827,0.660305,0,mol0_acetic_1441_s_acetic_25_gas,mol0_acetic_1441_s_acetic_25_gas2,-115.67251656,-115.67251656,0,0.0,-115.67251656,0.0
26,H,1,methanol,acetic,1.142394,-0.323234,-0.313125,0,mol0_acetic_1441_s_acetic_25_gas,mol0_acetic_1441_s_acetic_25_gas3,-115.67251656,-115.67251656,0,0.0,-115.67251656,0.0
26,H,1,methanol,acetic,0.091232,0.831304,-1.089719,0,mol0_acetic_1441_s_acetic_25_gas,mol0_acetic_1441_s_acetic_25_gas4,-115.67251656,-115.67251656,0,0.0,-115.67251656,0.0
26,H,1,methanol,acetic,-0.897307,-0.989314,0.939454,0,mol0_acetic_1441_s_acetic_25_gas,mol0_acetic_1441_s_acetic_25_gas5,-115.67251656,-115.67251656,0,0.0,-115.67251656,0.0
27,C,6,methanol,acetic,-0.319320,-0.207870,0.046850,0,mol0_acetic_146_s_acetic_15_gas,mol0_acetic_146_s_acetic_15_gas0,-115.67349032,-115.67349032,0,0.0,-115.67349032,0.0
27,O,8,methanol,acetic,0.644498,0.622140,-0.557084,0,mol0_acetic_146_s_acetic_15_gas,mol0_acetic_146_s_acetic_15_gas1,-115.67349032,-115.67349032,0,0.0,-115.67349032,0.0
27,H,1,methanol,acetic,0.106929,-1.005536,0.642703,0,mol0_acetic_146_s_acetic_15_gas,mol0_acetic_146_s_acetic_15_gas2,-115.67349032,-115.67349032,0,0.0,-115.67349032,0.0
27,H,1,methanol,acetic,-1.055341,0.352456,0.629009,0,mol0_acetic_146_s_acetic_15_gas,mol0_acetic_146_s_acetic_15_gas3,-115.67349032,-115.67349032,0,0.0,-115.67349032,0.0
27,H,1,methanol,acetic,-0.810985,-0.631099,-0.836293,0,mol0_acetic_146_s_acetic_15_gas,mol0_acetic_146_s_acetic_15_gas4,-115.67349032,-115.67349032,0,0.0,-115.67349032,0.0
27,H,1,methanol,acetic,1.408792,0.865110,0.058888,0,mol0_acetic_146_s_acetic_15_gas,mol0_acetic_146_s_acetic_15_gas5,-115.67349032,-115.67349032,0,0.0,-115.67349032,0.0
29,C,6,methanol,acetic,0.234970,0.235080,-0.169720,0,mol0_acetic_1486_s_acetic_25_gas,mol0_acetic_1486_s_acetic_25_gas0,-115.67391047,-115.67391047,0,0.0,-115.67391047,0.0
29,O,8,methanol,acetic,-0.498422,-1.001567,0.067430,0,mol0_acetic_1486_s_acetic_25_gas,mol0_acetic_1486_s_acetic_25_gas1,-115.67391047,-115.67391047,0,0.0,-115.67391047,0.0
29,H,1,methanol,acetic,0.438140,0.678927,0.787840,0,mol0_acetic_1486_s_acetic_25_gas,mol0_acetic_1486_s_acetic_25_gas2,-115.67391047,-115.67391047,0,0.0,-115.67391047,0.0
29,H,1,methanol,acetic,1.153200,-0.059909,-0.630084,0,mol0_acetic_1486_s_acetic_25_gas,mol0_acetic_1486_s_acetic_25_gas3,-115.67391047,-115.67391047,0,0.0,-115.67391047,0.0
29,H,1,methanol,acetic,-0.224005,0.973371,-0.842303,0,mol0_acetic_1486_s_acetic_25_gas,mol0_acetic_1486_s_acetic_25_gas4,-115.67391047,-115.67391047,0,0.0,-115.67391047,0.0
29,H,1,methanol,acetic,-1.116602,-0.836387,0.767836,0,mol0_acetic_1486_s_acetic_25_gas,mol0_acetic_1486_s_acetic_25_gas5,-115.67391047,-115.67391047,0,0.0,-115.67391047,0.0
30,C,6,methanol,acetic,0.233900,0.243130,-0.169930,0,mol0_acetic_1488_s_acetic_25_gas,mol0_acetic_1488_s_acetic_25_gas0,-115.67381771,-115.67381771,0,0.0,-115.67381771,0.0
